feature,p.value_tx,FDR_tx,logFC_tx,p.value_time,FDR_time,p.value_interaction,FDR_interaction,tx,time,Mean_Ice_15,Mean_Ice_30,Mean_Ice_60,Mean_Ice_90,Mean_RT_15,Mean_RT_30,Mean_RT_60,Mean_RT_90
HILIC_601.334621654612_46.2026829154275,0.4505685789595286,0.9969365741869346,1.1229123119325781,0.36413824006014894,1,0.5497573649227199,1,Ice,30,NA,18.09265472647498,NA,NA,NA,NA,NA,NA
HILIC_601.334621654612_46.2026829154275,0.4505685789595286,0.9969365741869346,1.1229123119325781,0.36413824006014894,1,0.5497573649227199,1,Ice,60,NA,NA,18.6011741109065,NA,NA,NA,NA,NA
HILIC_601.334621654612_46.2026829154275,0.4505685789595286,0.9969365741869346,1.1229123119325781,0.36413824006014894,1,0.5497573649227199,1,Ice,90,NA,NA,NA,20.548512049741117,NA,NA,NA,NA
HILIC_601.334621654612_46.2026829154275,0.4505685789595286,0.9969365741869346,1.1229123119325781,0.36413824006014894,1,0.5497573649227199,1,RT,15,NA,NA,NA,NA,20.7043046747424,NA,NA,NA
HILIC_601.334621654612_46.2026829154275,0.4505685789595286,0.9969365741869346,1.1229123119325781,0.36413824006014894,1,0.5497573649227199,1,RT,30,NA,NA,NA,NA,NA,20.019401264389312,NA,NA
HILIC_601.334621654612_46.2026829154275,0.4505685789595286,0.9969365741869346,1.1229123119325781,0.36413824006014894,1,0.5497573649227199,1,RT,60,NA,NA,NA,NA,NA,NA,23.422374898990785,NA
HILIC_601.334621654612_46.2026829154275,0.4505685789595286,0.9969365741869346,1.1229123119325781,0.36413824006014894,1,0.5497573649227199,1,RT,90,NA,NA,NA,NA,NA,NA,NA,22.936155297751156
C18_602.305246411767_258.131162119988,0.4129801028447987,0.9969365741869346,-0.15371850233723894,0.49529486470036843,1,0.5590089369797493,1,Ice,15,24.888910926807633,NA,NA,NA,NA,NA,NA,NA
C18_602.305246411767_258.131162119988,0.4129801028447987,0.9969365741869346,-0.15371850233723894,0.49529486470036843,1,0.5590089369797493,1,Ice,30,NA,24.888077932186892,NA,NA,NA,NA,NA,NA
C18_602.305246411767_258.131162119988,0.4129801028447987,0.9969365741869346,-0.15371850233723894,0.49529486470036843,1,0.5590089369797493,1,Ice,60,NA,NA,25.126046179928498,NA,NA,NA,NA,NA
C18_602.305246411767_258.131162119988,0.4129801028447987,0.9969365741869346,-0.15371850233723894,0.49529486470036843,1,0.5590089369797493,1,Ice,90,NA,NA,NA,24.89100814058758,NA,NA,NA,NA
C18_602.305246411767_258.131162119988,0.4129801028447987,0.9969365741869346,-0.15371850233723894,0.49529486470036843,1,0.5590089369797493,1,RT,15,NA,NA,NA,NA,24.735192424470394,NA,NA,NA
C18_602.305246411767_258.131162119988,0.4129801028447987,0.9969365741869346,-0.15371850233723894,0.49529486470036843,1,0.5590089369797493,1,RT,30,NA,NA,NA,NA,NA,24.93878914879495,NA,NA
C18_602.305246411767_258.131162119988,0.4129801028447987,0.9969365741869346,-0.15371850233723894,0.49529486470036843,1,0.5590089369797493,1,RT,60,NA,NA,NA,NA,NA,NA,24.808281848287464,NA
C18_602.305246411767_258.131162119988,0.4129801028447987,0.9969365741869346,-0.15371850233723894,0.49529486470036843,1,0.5590089369797493,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.779494459731048
C18_603.2513631076_254.883341251703,0.9929777982169312,0.9999999999999998,-0.0027090664066135263,0.4711631536203271,1,0.19694939366772987,1,Ice,15,22.18978539635155,NA,NA,NA,NA,NA,NA,NA
C18_603.2513631076_254.883341251703,0.9929777982169312,0.9999999999999998,-0.0027090664066135263,0.4711631536203271,1,0.19694939366772987,1,Ice,30,NA,22.52140551207265,NA,NA,NA,NA,NA,NA
C18_603.2513631076_254.883341251703,0.9929777982169312,0.9999999999999998,-0.0027090664066135263,0.4711631536203271,1,0.19694939366772987,1,Ice,60,NA,NA,22.13300371373882,NA,NA,NA,NA,NA
C18_603.2513631076_254.883341251703,0.9929777982169312,0.9999999999999998,-0.0027090664066135263,0.4711631536203271,1,0.19694939366772987,1,Ice,90,NA,NA,NA,22.074368039186105,NA,NA,NA,NA
C18_603.2513631076_254.883341251703,0.9929777982169312,0.9999999999999998,-0.0027090664066135263,0.4711631536203271,1,0.19694939366772987,1,RT,15,NA,NA,NA,NA,22.187076329944937,NA,NA,NA
C18_603.2513631076_254.883341251703,0.9929777982169312,0.9999999999999998,-0.0027090664066135263,0.4711631536203271,1,0.19694939366772987,1,RT,30,NA,NA,NA,NA,NA,21.993589078157328,NA,NA
C18_603.2513631076_254.883341251703,0.9929777982169312,0.9999999999999998,-0.0027090664066135263,0.4711631536203271,1,0.19694939366772987,1,RT,60,NA,NA,NA,NA,NA,NA,22.551168532830918,NA
C18_603.2513631076_254.883341251703,0.9929777982169312,0.9999999999999998,-0.0027090664066135263,0.4711631536203271,1,0.19694939366772987,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.78737919233591
HILIC_603.382017203475_38.3964253565705,0.5608396917650271,0.9969365741869346,-0.4424962317310518,0.8464728112035966,1,0.2750334742621362,1,Ice,15,21.66892079524407,NA,NA,NA,NA,NA,NA,NA
HILIC_603.382017203475_38.3964253565705,0.5608396917650271,0.9969365741869346,-0.4424962317310518,0.8464728112035966,1,0.2750334742621362,1,Ice,30,NA,21.430271898865268,NA,NA,NA,NA,NA,NA
HILIC_603.382017203475_38.3964253565705,0.5608396917650271,0.9969365741869346,-0.4424962317310518,0.8464728112035966,1,0.2750334742621362,1,Ice,60,NA,NA,21.04232621219595,NA,NA,NA,NA,NA
HILIC_603.382017203475_38.3964253565705,0.5608396917650271,0.9969365741869346,-0.4424962317310518,0.8464728112035966,1,0.2750334742621362,1,Ice,90,NA,NA,NA,21.175534824883975,NA,NA,NA,NA
HILIC_603.382017203475_38.3964253565705,0.5608396917650271,0.9969365741869346,-0.4424962317310518,0.8464728112035966,1,0.2750334742621362,1,RT,15,NA,NA,NA,NA,21.226424563513017,NA,NA,NA
HILIC_603.382017203475_38.3964253565705,0.5608396917650271,0.9969365741869346,-0.4424962317310518,0.8464728112035966,1,0.2750334742621362,1,RT,30,NA,NA,NA,NA,NA,20.067190764939173,NA,NA
HILIC_603.382017203475_38.3964253565705,0.5608396917650271,0.9969365741869346,-0.4424962317310518,0.8464728112035966,1,0.2750334742621362,1,RT,60,NA,NA,NA,NA,NA,NA,21.650998258937875,NA
HILIC_603.382017203475_38.3964253565705,0.5608396917650271,0.9969365741869346,-0.4424962317310518,0.8464728112035966,1,0.2750334742621362,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.11125865635642
HILIC_603.534373641866_29.5957618438423,0.72298905869347585,0.9976445116039421,-0.3691974418989123,0.08464898280344535,1,0.5181880541664842,1,Ice,15,22.26573986298053,NA,NA,NA,NA,NA,NA,NA
HILIC_603.534373641866_29.5957618438423,0.72298905869347585,0.9976445116039421,-0.3691974418989123,0.08464898280344535,1,0.5181880541664842,1,Ice,30,NA,22.314796222617062,NA,NA,NA,NA,NA,NA
HILIC_603.534373641866_29.5957618438423,0.72298905869347585,0.9976445116039421,-0.3691974418989123,0.08464898280344535,1,0.5181880541664842,1,Ice,60,NA,NA,20.495502513007782,NA,NA,NA,NA,NA
HILIC_603.534373641866_29.5957618438423,0.72298905869347585,0.9976445116039421,-0.3691974418989123,0.08464898280344535,1,0.5181880541664842,1,Ice,90,NA,NA,NA,20.22285033478832,NA,NA,NA,NA
HILIC_603.534373641866_29.5957618438423,0.72298905869347585,0.9976445116039421,-0.3691974418989123,0.08464898280344535,1,0.5181880541664842,1,RT,15,NA,NA,NA,NA,21.89654242108162,NA,NA,NA
HILIC_603.534373641866_29.5957618438423,0.72298905869347585,0.9976445116039421,-0.3691974418989123,0.08464898280344535,1,0.5181880541664842,1,RT,30,NA,NA,NA,NA,NA,21.113614863176604,NA,NA
HILIC_603.534373641866_29.5957618438423,0.72298905869347585,0.9976445116039421,-0.3691974418989123,0.08464898280344535,1,0.5181880541664842,1,RT,60,NA,NA,NA,NA,NA,NA,20.836608672160448,NA
HILIC_603.534373641866_29.5957618438423,0.72298905869347585,0.9976445116039421,-0.3691974418989123,0.08464898280344535,1,0.5181880541664842,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.21124703939245
C18_604.069354622255_20.1043451258744,0.6113309113028691,0.9969365741869346,0.35899598549434447,0.9033024508509013,1,0.6345091429047816,1,Ice,15,25.441571225374112,NA,NA,NA,NA,NA,NA,NA
C18_604.069354622255_20.1043451258744,0.6113309113028691,0.9969365741869346,0.35899598549434447,0.9033024508509013,1,0.6345091429047816,1,Ice,30,NA,25.826886919121154,NA,NA,NA,NA,NA,NA
C18_604.069354622255_20.1043451258744,0.6113309113028691,0.9969365741869346,0.35899598549434447,0.9033024508509013,1,0.6345091429047816,1,Ice,60,NA,NA,25.62527257846771,NA,NA,NA,NA,NA
C18_604.069354622255_20.1043451258744,0.6113309113028691,0.9969365741869346,0.35899598549434447,0.9033024508509013,1,0.6345091429047816,1,Ice,90,NA,NA,NA,25.335772350452086,NA,NA,NA,NA
C18_604.069354622255_20.1043451258744,0.6113309113028691,0.9969365741869346,0.35899598549434447,0.9033024508509013,1,0.6345091429047816,1,RT,15,NA,NA,NA,NA,25.800567210868454,NA,NA,NA
C18_604.069354622255_20.1043451258744,0.6113309113028691,0.9969365741869346,0.35899598549434447,0.9033024508509013,1,0.6345091429047816,1,RT,30,NA,NA,NA,NA,NA,26.173666880867728,NA,NA
C18_604.069354622255_20.1043451258744,0.6113309113028691,0.9969365741869346,0.35899598549434447,0.9033024508509013,1,0.6345091429047816,1,RT,60,NA,NA,NA,NA,NA,NA,25.209825405851486,NA
C18_604.069354622255_20.1043451258744,0.6113309113028691,0.9969365741869346,0.35899598549434447,0.9033024508509013,1,0.6345091429047816,1,RT,90,NA,NA,NA,NA,NA,NA,NA,25.845918143339688
C18_605.238109273494_149.073215894776,0.06066241701681581,0.9728307619644055,-1.0110010341266826,0.06870559522229155,1,0.04478125142055631,1,Ice,15,20.7543587021516,NA,NA,NA,NA,NA,NA,NA
C18_605.238109273494_149.073215894776,0.06066241701681581,0.9728307619644055,-1.0110010341266826,0.06870559522229155,1,0.04478125142055631,1,Ice,30,NA,19.442447023946887,NA,NA,NA,NA,NA,NA
C18_605.238109273494_149.073215894776,0.06066241701681581,0.9728307619644055,-1.0110010341266826,0.06870559522229155,1,0.04478125142055631,1,Ice,60,NA,NA,20.39243340616946,NA,NA,NA,NA,NA
C18_605.238109273494_149.073215894776,0.06066241701681581,0.9728307619644055,-1.0110010341266826,0.06870559522229155,1,0.04478125142055631,1,Ice,90,NA,NA,NA,20.61264959974514,NA,NA,NA,NA
C18_605.238109273494_149.073215894776,0.06066241701681581,0.9728307619644055,-1.0110010341266826,0.06870559522229155,1,0.04478125142055631,1,RT,15,NA,NA,NA,NA,19.743357668024917,NA,NA,NA
C18_605.238109273494_149.073215894776,0.06066241701681581,0.9728307619644055,-1.0110010341266826,0.06870559522229155,1,0.04478125142055631,1,RT,30,NA,NA,NA,NA,NA,20.482299873656995,NA,NA
C18_605.238109273494_149.073215894776,0.06066241701681581,0.9728307619644055,-1.0110010341266826,0.06870559522229155,1,0.04478125142055631,1,RT,60,NA,NA,NA,NA,NA,NA,20.82092854507358,NA
C18_605.238109273494_149.073215894776,0.06066241701681581,0.9728307619644055,-1.0110010341266826,0.06870559522229155,1,0.04478125142055631,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.202917910367074
HILIC_605.308947558843_89.2506237753509,0.07319324870243961,0.9728307619644055,-2.5976164423403625,0.17817763447016555,1,0.1975739232077809,1,Ice,15,20.037131041256057,NA,NA,NA,NA,NA,NA,NA
HILIC_605.308947558843_89.2506237753509,0.07319324870243961,0.9728307619644055,-2.5976164423403625,0.17817763447016555,1,0.1975739232077809,1,Ice,30,NA,18.15247591942064,NA,NA,NA,NA,NA,NA
HILIC_605.308947558843_89.2506237753509,0.07319324870243961,0.9728307619644055,-2.5976164423403625,0.17817763447016555,1,0.1975739232077809,1,Ice,60,NA,NA,18.268810054525748,NA,NA,NA,NA,NA
HILIC_605.308947558843_89.2506237753509,0.07319324870243961,0.9728307619644055,-2.5976164423403625,0.17817763447016555,1,0.1975739232077809,1,Ice,90,NA,NA,NA,16.847276214483554,NA,NA,NA,NA
HILIC_605.308947558843_89.2506237753509,0.07319324870243961,0.9728307619644055,-2.5976164423403625,0.17817763447016555,1,0.1975739232077809,1,RT,15,NA,NA,NA,NA,17.439514598915693,NA,NA,NA
HILIC_605.308947558843_89.2506237753509,0.07319324870243961,0.9728307619644055,-2.5976164423403625,0.17817763447016555,1,0.1975739232077809,1,RT,30,NA,NA,NA,NA,NA,18.927087497668296,NA,NA
HILIC_605.308947558843_89.2506237753509,0.07319324870243961,0.9728307619644055,-2.5976164423403625,0.17817763447016555,1,0.1975739232077809,1,RT,60,NA,NA,NA,NA,NA,NA,18.086744096199677,NA
HILIC_605.308947558843_89.2506237753509,0.07319324870243961,0.9728307619644055,-2.5976164423403625,0.17817763447016555,1,0.1975739232077809,1,RT,90,NA,NA,NA,NA,NA,NA,NA,18.29938554596968
C18_606.073997523684_20.1965073291406,0.633058390979651,0.9969365741869346,0.24418318341197315,0.8544525985945012,1,0.981625560348184,1,Ice,15,30.42475589214175,NA,NA,NA,NA,NA,NA,NA
C18_606.073997523684_20.1965073291406,0.633058390979651,0.9969365741869346,0.24418318341197315,0.8544525985945012,1,0.981625560348184,1,Ice,30,NA,30.644795644345702,NA,NA,NA,NA,NA,NA
C18_606.073997523684_20.1965073291406,0.633058390979651,0.9969365741869346,0.24418318341197315,0.8544525985945012,1,0.981625560348184,1,Ice,60,NA,NA,30.21645563814873,NA,NA,NA,NA,NA
C18_606.073997523684_20.1965073291406,0.633058390979651,0.9969365741869346,0.24418318341197315,0.8544525985945012,1,0.981625560348184,1,Ice,90,NA,NA,NA,30.32126716344838,NA,NA,NA,NA
C18_606.073997523684_20.1965073291406,0.633058390979651,0.9969365741869346,0.24418318341197315,0.8544525985945012,1,0.981625560348184,1,RT,15,NA,NA,NA,NA,30.668939075553723,NA,NA,NA
C18_606.073997523684_20.1965073291406,0.633058390979651,0.9969365741869346,0.24418318341197315,0.8544525985945012,1,0.981625560348184,1,RT,30,NA,NA,NA,NA,NA,30.93286939438361,NA,NA
C18_606.073997523684_20.1965073291406,0.633058390979651,0.9969365741869346,0.24418318341197315,0.8544525985945012,1,0.981625560348184,1,RT,60,NA,NA,NA,NA,NA,NA,30.623507337725208,NA
C18_606.073997523684_20.1965073291406,0.633058390979651,0.9969365741869346,0.24418318341197315,0.8544525985945012,1,0.981625560348184,1,RT,90,NA,NA,NA,NA,NA,NA,NA,30.34484465394562
HILIC_606.082979310272_139.197505142253,0.5714580899791566,0.9969365741869346,0.9940820817413535,0.576071692397897,1,0.4602586705060375,1,Ice,15,17.41810975076527,NA,NA,NA,NA,NA,NA,NA
HILIC_606.082979310272_139.197505142253,0.5714580899791566,0.9969365741869346,0.9940820817413535,0.576071692397897,1,0.4602586705060375,1,Ice,30,NA,17.174231423375648,NA,NA,NA,NA,NA,NA
HILIC_606.082979310272_139.197505142253,0.5714580899791566,0.9969365741869346,0.9940820817413535,0.576071692397897,1,0.4602586705060375,1,Ice,60,NA,NA,19.422863325987244,NA,NA,NA,NA,NA
HILIC_606.082979310272_139.197505142253,0.5714580899791566,0.9969365741869346,0.9940820817413535,0.576071692397897,1,0.4602586705060375,1,Ice,90,NA,NA,NA,18.06882890025011,NA,NA,NA,NA
HILIC_606.082979310272_139.197505142253,0.5714580899791566,0.9969365741869346,0.9940820817413535,0.576071692397897,1,0.4602586705060375,1,RT,15,NA,NA,NA,NA,18.412191832506625,NA,NA,NA
HILIC_606.082979310272_139.197505142253,0.5714580899791566,0.9969365741869346,0.9940820817413535,0.576071692397897,1,0.4602586705060375,1,RT,30,NA,NA,NA,NA,NA,19.516005515020243,NA,NA
HILIC_606.082979310272_139.197505142253,0.5714580899791566,0.9969365741869346,0.9940820817413535,0.576071692397897,1,0.4602586705060375,1,RT,60,NA,NA,NA,NA,NA,NA,18.097823687936284,NA
HILIC_606.082979310272_139.197505142253,0.5714580899791566,0.9969365741869346,0.9940820817413535,0.576071692397897,1,0.4602586705060375,1,RT,90,NA,NA,NA,NA,NA,NA,NA,19.9415918056825
C18_607.077378842047_20.1408569018581,0.4851339705686146,0.9969365741869346,0.37797536308399365,0.9050469506287655,1,0.8920698241610062,1,Ice,15,27.885494155066045,NA,NA,NA,NA,NA,NA,NA
C18_607.077378842047_20.1408569018581,0.4851339705686146,0.9969365741869346,0.37797536308399365,0.9050469506287655,1,0.8920698241610062,1,Ice,30,NA,28.241412726354252,NA,NA,NA,NA,NA,NA
C18_607.077378842047_20.1408569018581,0.4851339705686146,0.9969365741869346,0.37797536308399365,0.9050469506287655,1,0.8920698241610062,1,Ice,60,NA,NA,27.989960602086263,NA,NA,NA,NA,NA
C18_607.077378842047_20.1408569018581,0.4851339705686146,0.9969365741869346,0.37797536308399365,0.9050469506287655,1,0.8920698241610062,1,Ice,90,NA,NA,NA,27.903029401539772,NA,NA,NA,NA
C18_607.077378842047_20.1408569018581,0.4851339705686146,0.9969365741869346,0.37797536308399365,0.9050469506287655,1,0.8920698241610062,1,RT,15,NA,NA,NA,NA,28.26346951815004,NA,NA,NA
C18_607.077378842047_20.1408569018581,0.4851339705686146,0.9969365741869346,0.37797536308399365,0.9050469506287655,1,0.8920698241610062,1,RT,30,NA,NA,NA,NA,NA,28.540281491594893,NA,NA
C18_607.077378842047_20.1408569018581,0.4851339705686146,0.9969365741869346,0.37797536308399365,0.9050469506287655,1,0.8920698241610062,1,RT,60,NA,NA,NA,NA,NA,NA,28.126014251403557,NA
C18_607.077378842047_20.1408569018581,0.4851339705686146,0.9969365741869346,0.37797536308399365,0.9050469506287655,1,0.8920698241610062,1,RT,90,NA,NA,NA,NA,NA,NA,NA,27.95466667508679
HILIC_608.228719669272_49.9687859158633,0.5895672589894307,0.9969365741869346,-0.6203167139454183,0.7698872018691411,1,0.7743160941301814,1,Ice,15,17.62160809861218,NA,NA,NA,NA,NA,NA,NA
HILIC_608.228719669272_49.9687859158633,0.5895672589894307,0.9969365741869346,-0.6203167139454183,0.7698872018691411,1,0.7743160941301814,1,Ice,30,NA,17.12895819084329,NA,NA,NA,NA,NA,NA
HILIC_608.228719669272_49.9687859158633,0.5895672589894307,0.9969365741869346,-0.6203167139454183,0.7698872018691411,1,0.7743160941301814,1,Ice,60,NA,NA,18.264292765971145,NA,NA,NA,NA,NA
HILIC_608.228719669272_49.9687859158633,0.5895672589894307,0.9969365741869346,-0.6203167139454183,0.7698872018691411,1,0.7743160941301814,1,Ice,90,NA,NA,NA,17.325445712201898,NA,NA,NA,NA
HILIC_608.228719669272_49.9687859158633,0.5895672589894307,0.9969365741869346,-0.6203167139454183,0.7698872018691411,1,0.7743160941301814,1,RT,15,NA,NA,NA,NA,17.00129138466676,NA,NA,NA
HILIC_608.228719669272_49.9687859158633,0.5895672589894307,0.9969365741869346,-0.6203167139454183,0.7698872018691411,1,0.7743160941301814,1,RT,30,NA,NA,NA,NA,NA,17.415641485065656,NA,NA
HILIC_608.228719669272_49.9687859158633,0.5895672589894307,0.9969365741869346,-0.6203167139454183,0.7698872018691411,1,0.7743160941301814,1,RT,60,NA,NA,NA,NA,NA,NA,18.288188491540758,NA
HILIC_608.228719669272_49.9687859158633,0.5895672589894307,0.9969365741869346,-0.6203167139454183,0.7698872018691411,1,0.7743160941301814,1,RT,90,NA,NA,NA,NA,NA,NA,NA,18.334528554200762
HILIC_609.23170051437_50.4943010554025,0.290168415471586,0.9969365741869346,-0.8289945318620081,0.5987219552190461,1,0.4351813996854216,1,Ice,15,17.340669984556946,NA,NA,NA,NA,NA,NA,NA
HILIC_609.23170051437_50.4943010554025,0.290168415471586,0.9969365741869346,-0.8289945318620081,0.5987219552190461,1,0.4351813996854216,1,Ice,30,NA,16.511675452694938,NA,NA,NA,NA,NA,NA
HILIC_609.23170051437_50.4943010554025,0.290168415471586,0.9969365741869346,-0.8289945318620081,0.5987219552190461,1,0.4351813996854216,1,Ice,60,NA,NA,17.463739213219316,NA,NA,NA,NA,NA
HILIC_609.23170051437_50.4943010554025,0.290168415471586,0.9969365741869346,-0.8289945318620081,0.5987219552190461,1,0.4351813996854216,1,Ice,90,NA,NA,NA,17.312862938300075,NA,NA,NA,NA
HILIC_609.23170051437_50.4943010554025,0.290168415471586,0.9969365741869346,-0.8289945318620081,0.5987219552190461,1,0.4351813996854216,1,RT,15,NA,NA,NA,NA,16.511675452694938,NA,NA,NA
HILIC_609.23170051437_50.4943010554025,0.290168415471586,0.9969365741869346,-0.8289945318620081,0.5987219552190461,1,0.4351813996854216,1,RT,30,NA,NA,NA,NA,NA,17.20024029473732,NA,NA
HILIC_609.23170051437_50.4943010554025,0.290168415471586,0.9969365741869346,-0.8289945318620081,0.5987219552190461,1,0.4351813996854216,1,RT,60,NA,NA,NA,NA,NA,NA,17.70045637515891,NA
HILIC_609.23170051437_50.4943010554025,0.290168415471586,0.9969365741869346,-0.8289945318620081,0.5987219552190461,1,0.4351813996854216,1,RT,90,NA,NA,NA,NA,NA,NA,NA,16.511675452694938
HILIC_610.06272341691_183.610348586281,0.6572578041408322,0.9969365741869346,0.5671983034148244,0.7539265034408644,1,0.5012658783485426,1,Ice,15,18.68481184061649,NA,NA,NA,NA,NA,NA,NA
HILIC_610.06272341691_183.610348586281,0.6572578041408322,0.9969365741869346,0.5671983034148244,0.7539265034408644,1,0.5012658783485426,1,Ice,30,NA,19.60968325190787,NA,NA,NA,NA,NA,NA
HILIC_610.06272341691_183.610348586281,0.6572578041408322,0.9969365741869346,0.5671983034148244,0.7539265034408644,1,0.5012658783485426,1,Ice,60,NA,NA,18.2816237781292,NA,NA,NA,NA,NA
HILIC_610.06272341691_183.610348586281,0.6572578041408322,0.9969365741869346,0.5671983034148244,0.7539265034408644,1,0.5012658783485426,1,Ice,90,NA,NA,NA,19.090197717336768,NA,NA,NA,NA
HILIC_610.06272341691_183.610348586281,0.6572578041408322,0.9969365741869346,0.5671983034148244,0.7539265034408644,1,0.5012658783485426,1,RT,15,NA,NA,NA,NA,19.252010144031317,NA,NA,NA
